STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2018,,366.877,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,3140.75,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,36819.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,6055.94,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,3545.18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,222543,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,63796.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,27320.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,76992.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2018,,953.573,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,30646.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,6603.59,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,17399.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,173049,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,17759.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,90740.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,8834.22,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,4380.16,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,107043,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,2855.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,157807,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,12652.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,159622,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,1355850,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,10135.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,167800,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2018,,4084.12,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,4153.62,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,2034.77,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,155702,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2018,,40823.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,16919.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,93959.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,14904,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2018,,19317.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,26297.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,14824,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,142690,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,15640.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BIH,Bosnia and Herzegovina,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,2168.75,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BIH,Bosnia and Herzegovina,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,7181.25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2018,,2732.32,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,2627.31,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,7075.38,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2018,,65201.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,167006,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,4125.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2018,,152817,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,61938,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2018,,48599.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,10064.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,46718.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2018,,13436.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,32541.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,382108,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,489070,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2018,,134972,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,3625.34,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,353.363,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,573.594,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,11933.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,6524.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,347.388,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,40354.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,627.28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,26242.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,64929.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,41616.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,163321,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,6936.91,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,25882.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,7057,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,28911.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,13361.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,12568,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,1400950,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,77660.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,66716.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,5232.96,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,513.786,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,2509.71,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,3513.96,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,16490.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,5045.61,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,10267.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,447003,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,27337.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,226873,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,92552.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,3804.85,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,5317.26,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,5783.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,67548.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,6176.27,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,19707.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,26179.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,20463.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,497565,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,105576,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,35648.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,70118.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,411298,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,5941.54,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,3096.99,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,1562.32,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,7887.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,102693,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2013,,148230,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,29702.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,15703.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2013,,22278,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,22593.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,16325.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2013,,151570,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SRB,Serbia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2013,,1205.83,,A,,,,,,,
